match_id,innings,over,ball,runs,wicket,extras,batting_team,bowling_team,striker,non_striker,bowler,current_score,wickets_lost,required_rr,current_rr,target,recent_runs,recent_wickets,dot_ball_streak,partnership_runs,partnership_balls,momentum_state,pressure_level,collapse_risk,boundary,six,four,phase_of_match,win_probability,commentary_text,commentary_type,importance,tone
1150533,2,11,2,2,0,0,New Zealand,India,SW Bates,AE Satterthwaite,RP Yadav,87,3,12.4615,7.6765,195,12,0,0,14,10,BATTING,EXTREME,LOW,0,0,0,MIDDLE_OVERS,15.8082,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,11,3,1,0,0,New Zealand,India,SW Bates,AE Satterthwaite,RP Yadav,88,3,12.5882,7.6522,195,13,0,0,15,11,BATTING,EXTREME,LOW,0,0,0,MIDDLE_OVERS,16.3539,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,11,4,0,0,0,New Zealand,India,AE Satterthwaite,SW Bates,RP Yadav,88,3,12.84,7.5429,195,12,0,1,15,12,BATTING,EXTREME,LOW,0,0,0,MIDDLE_OVERS,11.3412,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,11,5,1,0,0,New Zealand,India,AE Satterthwaite,SW Bates,RP Yadav,89,3,12.9796,7.5211,195,9,0,0,16,13,BATTING,EXTREME,LOW,0,0,0,MIDDLE_OVERS,6.631,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,11,6,1,0,0,New Zealand,India,SW Bates,AE Satterthwaite,RP Yadav,90,3,13.125,7.5,195,9,0,0,17,14,BATTING,EXTREME,LOW,0,0,0,MIDDLE_OVERS,5.5374,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,12,1,1,0,0,New Zealand,India,SW Bates,AE Satterthwaite,D Hemalatha,91,3,13.2766,7.4795,195,6,0,0,18,15,BATTING,EXTREME,LOW,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,12,2,1,0,0,New Zealand,India,AE Satterthwaite,SW Bates,D Hemalatha,92,3,13.4348,7.4595,195,5,0,0,19,16,NEUTRAL,EXTREME,LOW,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,12,3,1,0,0,New Zealand,India,SW Bates,AE Satterthwaite,D Hemalatha,93,3,13.6,7.44,195,5,0,0,20,17,NEUTRAL,EXTREME,LOW,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,12,4,0,1,0,New Zealand,India,AE Satterthwaite,SW Bates,D Hemalatha,93,4,13.9091,7.3421,195,5,1,1,20,18,BOWLING,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,Huge twist in the contest as D Hemalatha breaks through with the pressure peaking around AE Satterthwaite.,turning_point,high,dramatic
1150533,2,12,5,2,0,0,New Zealand,India,SW Bates,KJ Martin,D Hemalatha,95,4,13.9535,7.4026,195,6,1,0,2,1,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,12,6,1,0,0,New Zealand,India,SW Bates,KJ Martin,D Hemalatha,96,4,14.1429,7.3846,195,6,1,0,3,2,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,13,1,1,0,0,New Zealand,India,SW Bates,KJ Martin,A Reddy,97,4,14.3415,7.3671,195,6,1,0,4,3,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,13,2,1,0,0,New Zealand,India,KJ Martin,SW Bates,A Reddy,98,4,14.55,7.35,195,6,1,0,5,4,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,13,3,0,0,0,New Zealand,India,SW Bates,KJ Martin,A Reddy,98,4,14.9231,7.2593,195,5,1,1,5,5,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,13,4,0,1,0,New Zealand,India,SW Bates,KJ Martin,A Reddy,98,5,15.3158,7.1707,195,5,1,2,5,6,BOWLING,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,Huge twist in the contest as A Reddy breaks through with the pressure peaking around SW Bates.,turning_point,high,dramatic
1150533,2,13,5,1,0,0,New Zealand,India,ML Green,KJ Martin,A Reddy,99,5,15.5676,7.1566,195,4,1,0,1,1,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,13,6,4,0,0,New Zealand,India,KJ Martin,ML Green,A Reddy,103,5,15.3333,7.3571,195,7,1,0,5,2,NEUTRAL,EXTREME,MEDIUM,1,0,1,MIDDLE_OVERS,1.0,"KJ Martin finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,14,1,1,0,0,New Zealand,India,ML Green,KJ Martin,D Hemalatha,104,5,15.6,7.3412,195,7,1,0,6,3,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,14,2,0,0,0,New Zealand,India,KJ Martin,ML Green,D Hemalatha,104,5,16.0588,7.2558,195,6,1,1,6,4,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,14,3,4,0,0,New Zealand,India,KJ Martin,ML Green,D Hemalatha,108,5,15.8182,7.4483,195,10,1,0,10,5,BATTING,EXTREME,MEDIUM,1,0,1,MIDDLE_OVERS,1.0,"KJ Martin finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,14,4,1,0,1,New Zealand,India,KJ Martin,ML Green,D Hemalatha,109,5,15.6364,7.5172,195,10,1,0,11,5,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,14,5,1,0,0,New Zealand,India,KJ Martin,ML Green,D Hemalatha,110,5,15.9375,7.5,195,11,0,0,12,6,BATTING,EXTREME,LOW,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,14,6,0,1,0,New Zealand,India,ML Green,KJ Martin,D Hemalatha,110,6,16.4516,7.4157,195,10,1,1,12,7,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,Huge twist in the contest as D Hemalatha breaks through with the pressure peaking around ML Green.,turning_point,high,dramatic
1150533,2,14,7,1,0,0,New Zealand,India,KJ Martin,LM Kasperek,D Hemalatha,111,6,16.8,7.4,195,7,1,0,1,1,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,15,1,0,0,0,New Zealand,India,KJ Martin,LM Kasperek,Poonam Yadav,111,6,17.3793,7.3187,195,6,1,1,1,2,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,15,2,0,0,0,New Zealand,India,KJ Martin,LM Kasperek,Poonam Yadav,111,6,18.0,7.2391,195,6,1,2,1,3,NEUTRAL,EXTREME,MEDIUM,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,15,3,4,0,0,New Zealand,India,KJ Martin,LM Kasperek,Poonam Yadav,115,6,17.7778,7.4194,195,6,1,0,5,4,NEUTRAL,EXTREME,MEDIUM,1,0,1,MIDDLE_OVERS,1.0,"KJ Martin finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,15,4,4,0,0,New Zealand,India,KJ Martin,LM Kasperek,Poonam Yadav,119,6,17.5385,7.5957,195,9,1,0,9,5,BATTING,EXTREME,MEDIUM,1,0,1,MIDDLE_OVERS,1.0,"KJ Martin finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,15,5,0,0,0,New Zealand,India,KJ Martin,LM Kasperek,Poonam Yadav,119,6,18.24,7.5158,195,9,0,1,9,6,BATTING,EXTREME,LOW,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,15,6,0,0,0,New Zealand,India,KJ Martin,LM Kasperek,Poonam Yadav,119,6,19.0,7.4375,195,8,0,2,9,7,NEUTRAL,EXTREME,LOW,0,0,0,MIDDLE_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,16,1,1,0,0,New Zealand,India,LM Kasperek,KJ Martin,DB Sharma,120,6,19.5652,7.4227,195,9,0,0,10,8,BATTING,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,16,2,4,0,0,New Zealand,India,KJ Martin,LM Kasperek,DB Sharma,124,6,19.3636,7.5918,195,13,0,0,14,9,BATTING,EXTREME,LOW,1,0,1,DEATH_OVERS,1.0,"KJ Martin finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,16,3,0,0,0,New Zealand,India,KJ Martin,LM Kasperek,DB Sharma,124,6,20.2857,7.5152,195,9,0,1,14,10,BATTING,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,16,4,4,0,0,New Zealand,India,KJ Martin,LM Kasperek,DB Sharma,128,6,20.1,7.68,195,9,0,0,18,11,BATTING,EXTREME,LOW,1,0,1,DEATH_OVERS,1.0,"KJ Martin finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,16,5,0,0,0,New Zealand,India,KJ Martin,LM Kasperek,DB Sharma,128,6,21.1579,7.604,195,9,0,1,18,12,BATTING,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,16,6,1,0,0,New Zealand,India,KJ Martin,LM Kasperek,DB Sharma,129,6,22.0,7.5882,195,10,0,0,19,13,BATTING,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,17,1,1,0,1,New Zealand,India,KJ Martin,LM Kasperek,A Reddy,130,6,21.6667,7.6471,195,10,0,0,20,13,BATTING,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,17,2,0,0,0,New Zealand,India,KJ Martin,LM Kasperek,A Reddy,130,6,22.9412,7.5728,195,9,0,1,20,14,BATTING,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,17,3,0,0,0,New Zealand,India,KJ Martin,LM Kasperek,A Reddy,130,6,24.375,7.5,195,5,0,2,20,15,NEUTRAL,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,17,4,4,0,0,New Zealand,India,KJ Martin,LM Kasperek,A Reddy,134,6,24.4,7.6571,195,9,0,0,24,16,BATTING,EXTREME,LOW,1,0,1,DEATH_OVERS,1.0,"KJ Martin finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,17,5,1,0,0,New Zealand,India,KJ Martin,LM Kasperek,A Reddy,135,6,25.7143,7.6415,195,6,0,0,25,17,NEUTRAL,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,17,6,1,0,0,New Zealand,India,LM Kasperek,KJ Martin,A Reddy,136,6,27.2308,7.6262,195,7,0,0,26,18,BATTING,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,17,7,1,0,0,New Zealand,India,KJ Martin,LM Kasperek,A Reddy,137,6,29.0,7.6111,195,7,0,0,27,19,BATTING,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,18,1,1,0,0,New Zealand,India,KJ Martin,LM Kasperek,Poonam Yadav,138,6,31.0909,7.5963,195,8,0,0,28,20,BATTING,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,18,2,4,0,0,New Zealand,India,LM Kasperek,KJ Martin,Poonam Yadav,142,6,31.8,7.7455,195,12,0,0,32,21,BATTING,EXTREME,LOW,1,0,1,DEATH_OVERS,1.0,"LM Kasperek finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,18,3,1,0,0,New Zealand,India,LM Kasperek,KJ Martin,Poonam Yadav,143,6,34.6667,7.7297,195,9,0,0,33,22,BATTING,EXTREME,LOW,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,18,4,4,0,0,New Zealand,India,KJ Martin,LM Kasperek,Poonam Yadav,147,6,36.0,7.875,195,12,0,0,37,23,BATTING,EXTREME,LOW,1,0,1,DEATH_OVERS,1.0,"KJ Martin finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,18,5,0,1,0,New Zealand,India,KJ Martin,LM Kasperek,Poonam Yadav,147,7,41.1429,7.8053,195,11,1,1,37,24,NEUTRAL,EXTREME,MEDIUM,0,0,0,DEATH_OVERS,1.0,Huge twist in the contest as Poonam Yadav breaks through with the pressure peaking around KJ Martin.,turning_point,high,dramatic
1150533,2,18,6,4,0,0,New Zealand,India,LM Kasperek,HNK Jensen,Poonam Yadav,151,7,44.0,7.9474,195,14,1,0,4,1,BATTING,EXTREME,MEDIUM,1,0,1,DEATH_OVERS,1.0,"LM Kasperek finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,19,1,1,0,0,New Zealand,India,HNK Jensen,LM Kasperek,RP Yadav,152,7,51.6,7.9304,195,14,1,0,5,2,BATTING,EXTREME,MEDIUM,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,19,2,4,0,0,New Zealand,India,LM Kasperek,HNK Jensen,RP Yadav,156,7,58.5,8.069,195,14,1,0,9,3,BATTING,EXTREME,MEDIUM,1,0,1,DEATH_OVERS,1.0,"LM Kasperek finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,19,3,4,0,0,New Zealand,India,LM Kasperek,HNK Jensen,RP Yadav,160,7,70.0,8.2051,195,17,1,0,13,4,BATTING,EXTREME,MEDIUM,1,0,1,DEATH_OVERS,1.0,"LM Kasperek finds the boundary, injecting fresh momentum into the innings.",boundary,high,dramatic
1150533,2,19,4,0,0,0,New Zealand,India,LM Kasperek,HNK Jensen,RP Yadav,160,7,105.0,8.1356,195,13,1,1,13,5,NEUTRAL,EXTREME,MEDIUM,0,0,0,DEATH_OVERS,1.0,The pressure is extreme right now as New Zealand tries to manage the rate.,pressure,high,dramatic
1150533,2,19,5,0,1,0,New Zealand,India,LM Kasperek,HNK Jensen,RP Yadav,160,8,210.0,8.0672,195,13,1,2,13,6,NEUTRAL,EXTREME,MEDIUM,0,0,0,DEATH_OVERS,1.0,Huge twist in the contest as RP Yadav breaks through with the pressure peaking around LM Kasperek.,turning_point,high,dramatic
1150533,2,19,6,0,1,0,New Zealand,India,HNK Jensen,AC Kerr,RP Yadav,160,9,0.0,8.0,195,9,2,3,0,1,BOWLING,HIGH,HIGH,0,0,0,DEATH_OVERS,54.883,Huge twist in the contest as RP Yadav breaks through with the pressure peaking around HNK Jensen.,turning_point,high,dramatic
1150534,1,0,1,0,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Anam Amin,0,0,0.0,0.0,0,0,0,1,0,1,NEUTRAL,LOW,LOW,0,0,0,POWERPLAY,49.01,AJ Healy takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,0,2,1,0,1,Australia,Pakistan,AJ Healy,BL Mooney,Anam Amin,1,0,0.0,6.0,0,0,0,1,1,1,NEUTRAL,LOW,LOW,0,0,0,POWERPLAY,70.073,AJ Healy takes 1 from the ball with calm control.,ball,low,neutral
1150534,1,0,3,1,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Anam Amin,2,0,0.0,6.0,0,1,0,0,2,2,NEUTRAL,LOW,LOW,0,0,0,POWERPLAY,72.609,AJ Healy takes 1 from the ball with calm control.,ball,low,neutral
1150534,1,0,4,0,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Anam Amin,2,0,0.0,4.0,0,1,0,1,2,3,NEUTRAL,LOW,LOW,0,0,0,POWERPLAY,64.598,BL Mooney takes 0 from the ball with calm control.,ball,low,neutral
1150534,1,0,5,1,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Anam Amin,3,0,0.0,4.5,0,2,0,0,3,4,NEUTRAL,LOW,LOW,0,0,0,POWERPLAY,68.8892,BL Mooney takes 1 from the ball with calm control.,ball,low,neutral
1150534,1,0,6,6,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Anam Amin,9,0,0.0,10.8,0,8,0,0,9,5,BATTING,LOW,LOW,1,1,0,POWERPLAY,99.0,"AJ Healy finds the maximum, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,0,7,1,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Anam Amin,10,0,0.0,10.0,0,9,0,0,10,6,BATTING,LOW,LOW,0,0,0,POWERPLAY,93.93,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,1,1,0,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Sana Mir,10,0,0.0,8.5714,0,9,0,1,10,7,BATTING,LOW,LOW,0,0,0,POWERPLAY,91.914,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,1,2,4,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Sana Mir,14,0,0.0,10.5,0,12,0,0,14,8,BATTING,LOW,LOW,1,0,1,POWERPLAY,99.0,"AJ Healy finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,1,3,4,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Sana Mir,18,0,0.0,12.0,0,16,0,0,18,9,BATTING,LOW,LOW,1,0,1,POWERPLAY,99.0,"AJ Healy finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,1,4,0,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Sana Mir,18,0,0.0,10.8,0,15,0,1,18,10,BATTING,LOW,LOW,0,0,0,POWERPLAY,95.72,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,1,5,0,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Sana Mir,18,0,0.0,9.8182,0,9,0,2,18,11,BATTING,LOW,LOW,0,0,0,POWERPLAY,92.3,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,1,6,1,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Sana Mir,19,0,0.0,9.5,0,9,0,0,19,12,BATTING,LOW,LOW,0,0,0,POWERPLAY,94.3762,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,2,1,2,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Nida Dar,21,0,0.0,9.6923,0,11,0,0,21,13,BATTING,LOW,LOW,0,0,0,POWERPLAY,95.9623,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,2,2,0,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Nida Dar,21,0,0.0,9.0,0,7,0,1,21,14,BATTING,LOW,LOW,0,0,0,POWERPLAY,89.5015,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,2,3,4,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Nida Dar,25,0,0.0,10.0,0,7,0,0,25,15,BATTING,LOW,LOW,1,0,1,POWERPLAY,99.0,"AJ Healy finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,2,4,4,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Nida Dar,29,0,0.0,10.875,0,11,0,0,29,16,BATTING,LOW,LOW,1,0,1,POWERPLAY,99.0,"AJ Healy finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,2,5,4,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Nida Dar,33,0,0.0,11.6471,0,15,0,0,33,17,BATTING,LOW,LOW,1,0,1,POWERPLAY,99.0,"AJ Healy finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,2,6,0,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Nida Dar,33,0,0.0,11.0,0,14,0,1,33,18,BATTING,LOW,LOW,0,0,0,POWERPLAY,94.615,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,3,1,0,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Sana Mir,33,0,0.0,10.4211,0,12,0,2,33,19,BATTING,LOW,LOW,0,0,0,POWERPLAY,93.2994,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,3,2,1,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Sana Mir,34,0,0.0,10.2,0,13,0,0,34,20,BATTING,LOW,LOW,0,0,0,POWERPLAY,96.425,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,3,3,1,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Sana Mir,35,0,0.0,10.0,0,10,0,0,35,21,BATTING,LOW,LOW,0,0,0,POWERPLAY,94.65,"Momentum is swinging towards the batters, and every delivery is nudging the contest further.",momentum,medium,neutral
1150534,1,3,4,4,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Sana Mir,39,0,0.0,10.6364,0,10,0,0,39,22,BATTING,LOW,LOW,1,0,1,POWERPLAY,99.0,"BL Mooney finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,3,5,1,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Sana Mir,40,0,0.0,10.4348,0,7,0,0,40,23,BATTING,LOW,LOW,0,0,0,POWERPLAY,91.653,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,3,6,0,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Sana Mir,40,0,0.0,10.0,0,7,0,1,40,24,BATTING,LOW,LOW,0,0,0,POWERPLAY,91.087,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,4,1,0,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Anam Amin,40,0,0.0,9.6,0,7,0,2,40,25,BATTING,LOW,LOW,0,0,0,POWERPLAY,89.4628,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,4,2,2,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Anam Amin,42,0,0.0,9.6923,0,8,0,0,42,26,BATTING,LOW,LOW,0,0,0,POWERPLAY,93.1351,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,4,3,0,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Anam Amin,42,0,0.0,9.3333,0,7,0,1,42,27,BATTING,LOW,LOW,0,0,0,POWERPLAY,90.03,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,4,4,1,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Anam Amin,43,0,0.0,9.2143,0,4,0,0,43,28,BATTING,LOW,LOW,0,0,0,POWERPLAY,86.1933,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,4,5,0,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Anam Amin,43,0,0.0,8.8966,0,3,0,1,43,29,BATTING,LOW,LOW,0,0,0,POWERPLAY,83.1536,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,4,6,0,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Anam Amin,43,0,0.0,8.6,0,3,0,2,43,30,BATTING,LOW,LOW,0,0,0,POWERPLAY,81.6933,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,5,1,4,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Nashra Sandhu,47,0,0.0,9.0968,0,7,0,0,47,31,BATTING,LOW,LOW,1,0,1,POWERPLAY,99.0,"BL Mooney finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,5,2,2,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Nashra Sandhu,49,0,0.0,9.1875,0,7,0,0,49,32,BATTING,LOW,LOW,0,0,0,POWERPLAY,90.7888,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,5,3,1,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Nashra Sandhu,50,0,0.0,9.0909,0,8,0,0,50,33,BATTING,LOW,LOW,0,0,0,POWERPLAY,92.1816,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,5,4,0,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Nashra Sandhu,50,0,0.0,8.8235,0,7,0,1,50,34,BATTING,LOW,LOW,0,0,0,POWERPLAY,89.2217,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,5,5,4,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Nashra Sandhu,54,0,0.0,9.2571,0,11,0,0,54,35,BATTING,LOW,LOW,1,0,1,POWERPLAY,99.0,"AJ Healy finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,5,6,4,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Nashra Sandhu,58,0,0.0,9.6667,0,15,0,0,58,36,BATTING,LOW,LOW,1,0,1,POWERPLAY,99.0,"AJ Healy finds the boundary, injecting fresh momentum into the innings.",boundary,medium,energetic
1150534,1,6,1,1,0,0,Australia,Pakistan,BL Mooney,AJ Healy,Nida Dar,59,0,0.0,9.5676,0,12,0,0,59,37,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,96.9224,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
1150534,1,6,2,1,0,0,Australia,Pakistan,AJ Healy,BL Mooney,Nida Dar,60,0,0.0,9.4737,0,11,0,0,60,38,BATTING,LOW,LOW,0,0,0,MIDDLE_OVERS,96.3831,This stand is taking shape for Australia as the pair steadily rebuilds momentum.,partnership,medium,analytical
